person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,is_active
76999,Don,Henriksen,Don Henriksen,"Henriksen, Don",D. Henriksen,don-henriksen,10/10/1929,California,USA,California/USA,6-Jul,225.0,2,12,Forward,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_don_henriksen,1952.0,1954.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1630565,Aaron,Henry,Aaron Henry,"Henry, Aaron",A. Henry,aaron-henry,30/8/1999,Michigan State,USA,Michigan State/USA,6-May,210.0,1,,Forward,Inactive,N,0,,,,,aaron_henry,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77000,Al,Henry,Al Henry,"Henry, Al",A. Henry,al-henry,9/2/1949,Wisconsin,USA,Wisconsin/USA,6-Sep,190.0,2,26,Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_al_henry,1970.0,1971.0,N,Y,Y,1970,1,12,N,0
77004,Bill,Henry,Bill Henry,"Henry, Bill",B. Henry,bill-henry,27/12/1924,Rice,USA,Rice/USA,6-Sep,215.0,2,16,Center,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_bill_henry,1948.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77001,Carl,Henry,Carl Henry,"Henry, Carl",C. Henry,carl-henry,16/8/1960,Kansas,USA,Kansas/USA,6-Jun,205.0,1,11,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_carl_henry,1985.0,1985.0,N,Y,Y,1984,4,80,N,0
77002,Conner,Henry,Conner Henry,"Henry, Conner",C. Henry,conner-henry,21/7/1963,California-Santa Barbara,USA,California-Santa Barbara/USA,6-Jul,195.0,2,,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_conner_henry,1986.0,1987.0,N,Y,Y,1986,4,89,N,0
1627988,Myke,Henry,Myke Henry,"Henry, Myke",M. Henry,myke-henry,23/12/1992,DePaul,USA,DePaul/USA,6-Jun,210.0,2,4,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,myke_henry,2017.0,2017.0,Y,Y,Y,2016,,,N,0
77003,Skeeter,Henry,Skeeter Henry,"Henry, Skeeter",S. Henry,skeeter-henry,8/12/1967,Oklahoma,USA,Oklahoma/USA,6-Jul,190.0,1,4,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_skeeter_henry,1993.0,1993.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
202333,Xavier,Henry,Xavier Henry,"Henry, Xavier",X. Henry,xavier-henry,15/3/1991,Kansas,USA,Kansas/USA,6-Jun,220.0,6,,Forward-Guard,Inactive,N,0,,,,,xavier_henry,2010.0,2014.0,Y,Y,Y,2010,1,12,N,0
203089,John,Henson,John Henson,"Henson, John",J. Henson,john-henson,28/12/1990,North Carolina,USA,North Carolina/USA,6-Sep,219.0,9,31,Forward-Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,john_henson,2012.0,2019.0,N,Y,Y,2012,1,14,N,0
1667,Steve,Henson,Steve Henson,"Henson, Steve",S. Henson,steve-henson,2/2/1968,Kansas State,USA,Kansas State/USA,5-Nov,177.0,7,,Guard,Inactive,N,0,,,,,steve_henson,1990.0,1998.0,N,Y,Y,1990,2,44,N,0
77006,Bill,Herman,Bill Herman,"Herman, Bill",B. Herman,bill-herman,17/5/1924,Mount Union,USA,Mount Union/USA,6-Mar,170.0,1,,Guard,Inactive,N,1610610027,Nuggets,DN,nuggets,Denver,HISTADD_bill_herman,1949.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77007,Clarence,Hermsen,Clarence Hermsen,"Hermsen, Clarence",C. Hermsen,clarence-hermsen,12/3/1923,Minnesota,USA,Minnesota/USA,6-Sep,225.0,6,,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_kleggie_hermsen,1946.0,1952.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1629608,Dewan,Hernandez,Dewan Hernandez,"Hernandez, Dewan",D. Hernandez,dewan-hernandez,9/12/1996,Miami (FL),USA,Miami/USA,6-Oct,235.0,2,20,Center-Forward,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,dewan_hernandez,2019.0,2019.0,Y,Y,Y,2019,2,59,N,0
1626195,Willy,Hernangomez,Willy Hernangomez,"Hernangomez, Willy",W. Hernangomez,willy-hernangomez,27/5/1994,Cajasol Sevilla,Spain,Cajasol Sevilla/Spain,6-Nov,250.0,7,9,Center-Forward,Active,N,1610612740,Pelicans,NOP,pelicans,New Orleans,willy_hernangomez,2016.0,2023.0,N,Y,Y,2015,2,35,N,1
1914,Chris,Herren,Chris Herren,"Herren, Chris",C. Herren,chris-herren,27/9/1975,Fresno State,USA,Fresno State/USA,6-Feb,190.0,2,12,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,chris_herren,1999.0,2000.0,N,Y,Y,1999,2,33,N,0
61,Carl,Herrera,Carl Herrera,"Herrera, Carl",C. Herrera,carl-herrera,14/12/1966,Houston,USA,Houston/USA,,,8,,,Inactive,N,0,,,,,carl_herrera,1991.0,2008.0,N,Y,Y,1990,2,30,N,0
200835,Walter,Herrmann,Walter Herrmann,"Herrmann, Walter",W. Herrmann,walter-herrmann,26/6/1979,Malaga,Argentina,Malaga/Argentina,6-Sep,225.0,4,5,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,walter_herrmann,2006.0,2008.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77010,Keith,Herron,Keith Herron,"Herron, Keith",K. Herron,keith-herron,14/6/1956,Villanova,USA,Villanova/USA,6-Jun,195.0,3,15,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_keith_herron,1978.0,1981.0,N,Y,Y,1978,2,24,N,0
77011,Sidney,Hertzberg,Sidney Hertzberg,"Hertzberg, Sidney",S. Hertzberg,sidney-hertzberg,29/7/1922,City College of New York,USA,City College of New York/USA,5-Oct,175.0,5,4,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_sonny_hertzberg,1946.0,1950.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1628987,Kevin,Hervey,Kevin Hervey,"Hervey, Kevin",K. Hervey,kevin-hervey,9/7/1996,Texas-Arlington,USA,Texas-Arlington/USA,6-Sep,230.0,2,15,Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,kevin_hervey,2019.0,2019.0,Y,Y,Y,2018,2,57,N,0
77012,Fred,Hetzel,Fred Hetzel,"Hetzel, Fred",F. Hetzel,fred-hetzel,21/7/1942,Davidson,USA,Davidson/USA,6-Aug,220.0,6,30,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_fred_hetzel,1965.0,1970.0,N,Y,Y,1965,1,1,N,0
77014,Jack,Hewson,Jack Hewson,"Hewson, Jack",J. Hewson,jack-hewson,7/9/1924,Temple,USA,Temple/USA,6-Jun,195.0,1,17,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_jack_hewson,1947.0,1947.0,N,Y,Y,1947,,,N,0
77015,Art,Heyman,Art Heyman,"Heyman, Art",A. Heyman,art-heyman,24/6/1941,Duke,USA,Duke/USA,6-May,205.0,3,35,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_art_heyman,1963.0,1965.0,N,Y,Y,1963,1,1,N,0
1626209,Mario,Hezonja,Mario Hezonja,"Hezonja, Mario",M. Hezonja,mario-hezonja,25/2/1995,FC Barcelona,Croatia,FC Barcelona/Croatia,6-Aug,220.0,6,44,Forward-Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,mario_hezonja,2015.0,2019.0,N,Y,Y,2015,1,5,N,0
77016,Matthew,Hickey,Matthew Hickey,"Hickey, Matthew",M. Hickey,matthew-hickey,30/1/1902,Hoboken HS (NJ),USA,Hoboken HS (NJ)/USA,5-Nov,180.0,1,,Guard,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_nat_hickey,1947.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1628439,Isaiah,Hicks,Isaiah Hicks,"Hicks, Isaiah",I. Hicks,isaiah-hicks,24/7/1994,North Carolina,USA,North Carolina/USA,6-Sep,230.0,3,4,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,isaiah_hicks,2017.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77017,Phil,Hicks,Phil Hicks,"Hicks, Phil",P. Hicks,phil-hicks,31/1/1953,Tulane,USA,Tulane/USA,6-Jul,205.0,2,55,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_phil_hicks,1976.0,1978.0,N,Y,Y,1976,2,27,N,0
1627741,Buddy,Hield,Buddy Hield,"Hield, Buddy",B. Hield,buddy-hield,17/12/1992,Oklahoma,Bahamas,Oklahoma/Bahamas,6-Apr,220.0,7,24,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,buddy_hield,2016.0,2023.0,N,Y,Y,2016,1,6,N,1
202809,Cory,Higgins,Cory Higgins,"Higgins, Cory",C. Higgins,cory-higgins,14/6/1989,Colorado,USA,Colorado/USA,6-May,180.0,2,,Guard,Inactive,N,0,,,,,cory_higgins,2011.0,2012.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1848,Mike,Higgins,Mike Higgins,"Higgins, Mike",M. Higgins,mike-higgins,17/2/1967,Northern Colorado,USA,Northern Colorado/USA,6-Sep,220.0,2,32,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,mike_higgins,1989.0,1990.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77019,Rod,Higgins,Rod Higgins,"Higgins, Rod",R. Higgins,rod-higgins,31/1/1960,Fresno State,USA,Fresno State/USA,6-Jul,200.0,13,32,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_rod_higgins,1982.0,1994.0,N,Y,Y,1982,2,31,N,0
925,Sean,Higgins,Sean Higgins,"Higgins, Sean",S. Higgins,sean-higgins,30/12/1968,Michigan,USA,Michigan/USA,6-Sep,205.0,6,,Forward,Inactive,N,0,,,,,sean_higgins,1990.0,1997.0,N,Y,Y,1990,2,54,N,0
77021,Kenny,Higgs,Kenny Higgs,"Higgs, Kenny",K. Higgs,kenny-higgs,31/1/1955,Louisiana State,USA,Louisiana State/USA,6-0,180.0,3,1,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_kenny_higgs,1978.0,1981.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77022,Johnny,High,Johnny High,"High, Johnny",J. High,johnny-high,25/4/1957,Nevada-Reno,USA,Nevada-Reno/USA,6-Mar,185.0,4,11,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_johnny_high,1979.0,1983.0,N,Y,Y,1979,2,24,N,0
1629312,Haywood,Highsmith,Haywood Highsmith,"Highsmith, Haywood",H. Highsmith,haywood-highsmith,9/12/1996,Wheeling Jesuit,USA,Wheeling Jesuit/USA,6-May,220.0,3,24,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,haywood_highsmith,2018.0,2023.0,Y,Y,Y,2018,,,N,1
77023,Wayne,Hightower,Wayne Hightower,"Hightower, Wayne",W. Hightower,wayne-hightower,14/1/1940,Kansas,USA,Kansas/USA,6-Aug,192.0,5,12,Forward,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_wayne_hightower,1962.0,1966.0,N,Y,Y,1962,1,5,N,0
77024,Armond,Hill,Armond Hill,"Hill, Armond",A. Hill,armond-hill,31/3/1953,Princeton,USA,Princeton/USA,6-Apr,190.0,8,24,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_armond_hill,1976.0,1983.0,N,Y,Y,1976,1,9,N,0
77025,Cleo,Hill,Cleo Hill,"Hill, Cleo",C. Hill,cleo-hill,24/5/1938,Winston-Salem State,USA,Winston-Salem State/USA,6-Jan,185.0,1,24,Guard,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_cleo_hill,1961.0,1961.0,N,Y,Y,1961,1,8,N,0
77026,Gary,Hill,Gary Hill,"Hill, Gary",G. Hill,gary-hill,7/10/1941,Oklahoma City,USA,Oklahoma City/USA,6-Apr,185.0,2,20,Guard,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_gary_hill,1963.0,1964.0,N,Y,Y,1963,2,11,N,0
201588,George,Hill,George Hill,"Hill, George",G. Hill,george-hill,4/5/1986,Indiana-Purdue Indianapolis,USA,Indiana-Purdue Indianapolis/USA,6-Apr,188.0,15,7,Guard,Active,N,1610612754,Pacers,IND,pacers,Indiana,george_hill,2008.0,2023.0,N,Y,Y,2008,1,26,N,1
255,Grant,Hill,Grant Hill,"Hill, Grant",G. Hill,grant-hill,5/10/1972,Duke,USA,Duke/USA,6-Aug,225.0,18,33,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,grant_hill,1994.0,2012.0,N,Y,Y,1994,1,3,N,0
201195,Herbert,Hill,Herbert Hill,"Hill, Herbert",H. Hill,herbert-hill,1/10/1984,Providence,USA,Providence/USA,6-Oct,240.0,1,35,Forward-Center,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,herbert_hill,2007.0,2007.0,Y,N,Y,2007,2,55,N,0
201941,Jordan,Hill,Jordan Hill,"Hill, Jordan",J. Hill,jordan-hill,27/7/1987,Arizona,USA,Arizona/USA,6-Oct,240.0,9,27,Forward-Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,jordan_hill,2009.0,2016.0,N,Y,Y,2009,1,8,N,0
1630792,Malcolm,Hill,Malcolm Hill,"Hill, Malcolm",M. Hill,malcolm-hill,26/10/1995,Illinois,USA,Illinois/USA,6-Jun,220.0,2,,Forward,Inactive,N,0,,,,,malcolm_hill,2021.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1
203524,Solomon,Hill,Solomon Hill,"Hill, Solomon",S. Hill,solomon-hill,18/3/1991,Arizona,USA,Arizona/USA,6-Jun,226.0,9,,Forward,Inactive,N,0,,,,,solomon_hill,2013.0,2021.0,Y,Y,Y,2013,1,23,N,0
238,Tyrone,Hill,Tyrone Hill,"Hill, Tyrone",T. Hill,tyrone-hill,19/3/1968,Xavier,USA,Xavier/USA,6-Sep,250.0,14,,Forward,Inactive,N,0,,,,,tyrone_hill,1990.0,2003.0,N,Y,Y,1990,1,11,N,0
1626199,Darrun,Hilliard,Darrun Hilliard,"Hilliard, Darrun",D. Hilliard,darrun-hilliard,13/4/1993,Villanova,USA,Villanova/USA,6-Jun,220.0,4,24,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,darrun_hilliard,2015.0,2017.0,Y,Y,Y,2015,2,38,N,0
77028,Darnell,Hillman,Darnell Hillman,"Hillman, Darnell",D. Hillman,darnell-hillman,29/8/1949,San Jose State,USA,San Jose State/USA,6-Sep,215.0,4,30,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_drdunk_hillman,1976.0,1979.0,N,Y,Y,1971,1,8,N,0
2550,Kirk,Hinrich,Kirk Hinrich,"Hinrich, Kirk",K. Hinrich,kirk-hinrich,2/1/1981,Kansas,USA,Kansas/USA,6-Apr,190.0,14,12,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,kirk_hinrich,2003.0,2015.0,N,Y,Y,2003,1,7,N,0
77030,Roy,Hinson,Roy Hinson,"Hinson, Roy",R. Hinson,roy-hinson,2/5/1961,Rutgers,USA,Rutgers/USA,6-Sep,210.0,8,6,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_roy_hinson,1983.0,1990.0,N,Y,Y,1983,1,20,N,0
77031,Mel,Hirsch,Mel Hirsch,"Hirsch, Mel",M. Hirsch,mel-hirsch,31/7/1921,Brooklyn,USA,Brooklyn College/USA,5-Jun,165.0,1,3,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_mel_hirsch,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77032,Lew,Hitch,Lew Hitch,"Hitch, Lew",L. Hitch,lew-hitch,16/7/1929,Kansas State,USA,Kansas State/USA,6-Aug,200.0,6,14,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_lew_hitch,1951.0,1956.0,N,Y,Y,1951,2,19,N,0
200823,Robert,Hite,Robert Hite,"Hite, Robert",R. Hite,robert-hite,12/1/1984,Miami,USA,Miami/USA,6-Feb,184.0,2,,Guard,Inactive,N,0,,,,,robert_hite,2006.0,2006.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1629658,Jaylen,Hoard,Jaylen Hoard,"Hoard, Jaylen",J. Hoard,jaylen-hoard,30/3/1999,Wake Forest,France,Wake Forest/France,6-Aug,216.0,3,,Forward,Inactive,N,0,,,,,jalen_hoard,2019.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
202359,Darington,Hobson,Darington Hobson,"Hobson, Darington",D. Hobson,darington-hobson,29/9/1987,New Mexico,USA,New Mexico/USA,6-Jul,210.0,1,,Guard,Inactive,N,0,,,,,darington_hobson,2011.0,2011.0,Y,Y,Y,2010,2,37,N,0
1106,Donald,Hodge,Donald Hodge,"Hodge, Donald",D. Hodge,donald-hodge,25/2/1969,Temple,USA,Temple/USA,7-0,230.0,5,,Forward,Inactive,N,0,,,,,donald_hodge,1991.0,1995.0,N,Y,Y,1991,2,33,N,0
101125,Julius,Hodge,Julius Hodge,"Hodge, Julius",J. Hodge,julius-hodge,18/11/1983,North Carolina State,USA,North Carolina State/USA,6-Jul,220.0,3,,Guard,Inactive,N,0,,,,,julius_hodge,2005.0,2006.0,Y,Y,Y,2005,1,20,N,0
77034,Craig,Hodges,Craig Hodges,"Hodges, Craig",C. Hodges,craig-hodges,27/6/1960,Long Beach State,USA,Long Beach State/USA,6-Feb,190.0,10,14,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_craig_hodges,1982.0,1991.0,N,Y,Y,1982,3,48,N,0
77035,Adolph,Hoefer,Adolph Hoefer,"Hoefer, Adolph",A. Hoefer,adolph-hoefer,12/7/1917,Queens,USA,Queens/USA,5-Sep,158.0,2,3,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_charlie_hoefer,1946.0,1947.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77036,"Bear, The Body",Hoffman,"Bear, The Body Hoffman","Hoffman, Bear, The Body",B. Hoffman,"bear,-the-body-hoffman",5/5/1925,Purdue,USA,Purdue/USA,6-Feb,195.0,6,14,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_bear_hoffman,1947.0,1954.0,N,Y,Y,1947,,,N,0
77037,Bob,Hogsett,Bob Hogsett,"Hogsett, Bob",B. Hogsett,bob-hogsett,29/1/1941,Tennessee,USA,Tennessee/USA,6-Jul,230.0,1,20,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_bobby_hogsett,1966.0,1966.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77038,Paul,Hogue,Paul Hogue,"Hogue, Paul",P. Hogue,paul-hogue,28/4/1940,Cincinnati,USA,Cincinnati/USA,6-Sep,240.0,2,14,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_duke_hogue,1962.0,1963.0,N,Y,Y,1962,1,2,N,0
77039,Doug,Holcomb,Doug Holcomb,"Holcomb, Doug",D. Holcomb,doug-holcomb,9/2/1925,Wisconsin,USA,Wisconsin/USA,6-Apr,200.0,1,,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_doug_holcomb,1948.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1628988,Aaron,Holiday,Aaron Holiday,"Holiday, Aaron",A. Holiday,aaron-holiday,30/9/1996,UCLA,USA,UCLA/USA,6-0,185.0,5,3,Guard,Active,N,1610612737,Hawks,ATL,hawks,Atlanta,aaron_holiday,2018.0,2023.0,N,Y,Y,2018,1,23,N,1
201950,Jrue,Holiday,Jrue Holiday,"Holiday, Jrue",J. Holiday,jrue-holiday,12/6/1990,UCLA,USA,UCLA/USA,6-May,205.0,14,21,Guard,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,jrue_holiday,2009.0,2023.0,N,Y,Y,2009,1,17,N,1
203200,Justin,Holiday,Justin Holiday,"Holiday, Justin",J. Holiday,justin-holiday,5/4/1989,Washington,USA,Washington/USA,6-Jun,180.0,10,0,Forward-Guard,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,justin_holiday,2012.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1
77040,Brad,Holland,Brad Holland,"Holland, Brad",B. Holland,brad-holland,6/12/1956,UCLA,USA,UCLA/USA,6-Mar,180.0,3,14,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_brad_holland,1979.0,1981.0,N,Y,Y,1979,1,14,N,0
77041,Joe,Holland,Joe Holland,"Holland, Joe",J. Holland,joe-holland,26/9/1925,Kentucky,USA,Kentucky/USA,6-Apr,185.0,3,,Forward,Inactive,N,1610610030,Olympians,INO,olympians,Indianapolis,HISTADD_joseph_holland,1949.0,1951.0,N,Y,Y,1948,,,N,0
77042,Wilbur,Holland,Wilbur Holland,"Holland, Wilbur",W. Holland,wilbur-holland,8/11/1951,New Orleans,USA,New Orleans/USA,6-0,175.0,4,12,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_wilbur_holland,1975.0,1978.0,N,Y,Y,1975,5,75,N,0
77043,Lionel,Hollins,Lionel Hollins,"Hollins, Lionel",L. Hollins,lionel-hollins,19/10/1953,Arizona State,USA,Arizona State/USA,6-Mar,185.0,10,14,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_lionel_hollins,1975.0,1984.0,N,Y,Y,1975,1,6,N,0
77044,Essie,Hollis,Essie Hollis,"Hollis, Essie",E. Hollis,essie-hollis,16/5/1955,St. Bonaventure,USA,St. Bonaventure/USA,6-Jun,195.0,1,22-24,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_essie_hollis,1978.0,1978.0,N,Y,Y,1977,2,44,N,0
1626158,Richaun,Holmes,Richaun Holmes,"Holmes, Richaun",R. Holmes,richaun-holmes,15/10/1993,Bowling Green,USA,Bowling Green/USA,6-Aug,235.0,8,22,Forward,Active,N,1610612758,Kings,SAC,kings,Sacramento,richaun_holmes,2015.0,2023.0,Y,Y,Y,2015,2,37,N,1
1631096,Chet,Holmgren,Chet Holmgren,"Holmgren, Chet",C. Holmgren,chet-holmgren,1/5/2002,Gonzaga,USA,Gonzaga/USA,7-Jan,195.0,0,7,Center-Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,chet_holmgren,2022.0,2023.0,N,N,N,2022,1,2,N,1
77045,Jim,Holstein,Jim Holstein,"Holstein, Jim",J. Holstein,jim-holstein,24/9/1930,Cincinnati,USA,Cincinnati/USA,6-Mar,180.0,4,10,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_jim_holstein,1952.0,1955.0,N,Y,Y,1952,,,N,0
77046,Alvin,Holt,Alvin Holt,"Holt, Alvin",A. Holt,alvin-holt,26/8/1946,Jackson State,USA,Jackson State/USA,6-Jul,210.0,1,6,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_aw_holt,1970.0,1970.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
77047,Michael,Holton,Michael Holton,"Holton, Michael",M. Holton,michael-holton,4/8/1961,UCLA,USA,UCLA/USA,6-Apr,185.0,6,6,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_mike_holton,1984.0,1989.0,N,Y,Y,1983,3,53,N,0
77049,Joe,Holup,Joe Holup,"Holup, Joe",J. Holup,joe-holup,26/2/1934,George Washington,USA,George Washington/USA,6-Jun,215.0,3,9,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_joe_holup,1956.0,1958.0,N,Y,Y,1956,1,5,N,0
77050,Red,Holzman,Red Holzman,"Holzman, Red",R. Holzman,red-holzman,10/8/1920,City College of New York,USA,City College of New York/USA,5-Oct,175.0,6,10,Guard,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_red_holzman,1948.0,1953.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1630258,Caleb,Homesley,Caleb Homesley,"Homesley, Caleb",C. Homesley,caleb-homesley,27/11/1996,Liberty,USA,Liberty/USA,6-Jun,205.0,1,,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,caleb_homesley,2020.0,2020.0,Y,N,Y,Undrafted,Undrafted,Undrafted,N,0
202715,Tyler,Honeycutt,Tyler Honeycutt,"Honeycutt, Tyler",T. Honeycutt,tyler-honeycutt,15/7/1990,UCLA,USA,UCLA/USA,6-Aug,188.0,2,,Forward,Inactive,N,0,,,,,tyler_honeycutt,2011.0,2012.0,Y,Y,Y,2011,2,35,N,0
1967,Derek,Hood,Derek Hood,"Hood, Derek",D. Hood,derek-hood,22/12/1976,Arkansas,USA,Arkansas/USA,6-Aug,222.0,2,55,Forward,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,derek_hood,1999.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
203918,Rodney,Hood,Rodney Hood,"Hood, Rodney",R. Hood,rodney-hood,20/10/1992,Duke,USA,Duke/USA,6-Aug,208.0,9,22,Guard-Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LA,rodney_hood,2014.0,2021.0,N,Y,Y,2014,1,23,N,0
77051,Tom,Hoover,Tom Hoover,"Hoover, Tom",T. Hoover,tom-hoover,23/1/1941,Villanova,USA,Villanova/USA,6-Sep,230.0,3,12,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_tom_hoover,1963.0,1966.0,N,Y,Y,1963,1,6,N,0
77052,Bob,Hopkins,Bob Hopkins,"Hopkins, Bob",B. Hopkins,bob-hopkins,3/11/1934,Grambling,USA,Grambling/USA,6-Aug,205.0,4,9,Center,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_bob_hopkins,1956.0,1959.0,N,Y,Y,1956,10,75,N,0
77053,Dave,Hoppen,Dave Hoppen,"Hoppen, Dave",D. Hoppen,dave-hoppen,13/3/1964,Nebraska,USA,Nebraska/USA,6-Nov,235.0,6,42,Center,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_dave_hoppen,1987.0,1992.0,N,Y,Y,1986,3,65,N,0
77054,Dennis,Hopson,Dennis Hopson,"Hopson, Dennis",D. Hopson,dennis-hopson,22/4/1965,Ohio State,USA,Ohio State/USA,6-May,200.0,5,20,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_dennis_hopson,1987.0,1991.0,N,Y,Y,1987,1,3,N,0
